x_value,yhat,species,phenology,variable
903.7575757575758,95.09690856933594,American Linden,Greenup_doy,late_winter_prcp
912.5454545454545,95.09690856933594,American Linden,Greenup_doy,late_winter_prcp
921.3333333333333,95.09690856933594,American Linden,Greenup_doy,late_winter_prcp
930.121212121212,95.09690856933594,American Linden,Greenup_doy,late_winter_prcp
938.9090909090909,95.09690856933594,American Linden,Greenup_doy,late_winter_prcp
947.6969696969696,95.2271728515625,American Linden,Greenup_doy,late_winter_prcp
956.4848484848484,95.2271728515625,American Linden,Greenup_doy,late_winter_prcp
965.2727272727273,95.2271728515625,American Linden,Greenup_doy,late_winter_prcp
974.060606060606,95.2271728515625,American Linden,Greenup_doy,late_winter_prcp
982.8484848484848,95.2271728515625,American Linden,Greenup_doy,late_winter_prcp
991.6363636363635,95.2271728515625,American Linden,Greenup_doy,late_winter_prcp
1000.4242424242424,95.2271728515625,American Linden,Greenup_doy,late_winter_prcp
1009.2121212121211,95.2271728515625,American Linden,Greenup_doy,late_winter_prcp
1018,95.2271728515625,American Linden,Greenup_doy,late_winter_prcp
148,107.92720031738281,Common Hackberry,Greenup_doy,late_winter_prcp
156.78787878787878,107.92720031738281,Common Hackberry,Greenup_doy,late_winter_prcp
165.57575757575756,107.92720031738281,Common Hackberry,Greenup_doy,late_winter_prcp
174.36363636363637,107.92720031738281,Common Hackberry,Greenup_doy,late_winter_prcp
183.15151515151516,107.92720031738281,Common Hackberry,Greenup_doy,late_winter_prcp
191.93939393939394,107.92720031738281,Common Hackberry,Greenup_doy,late_winter_prcp
200.72727272727272,107.92720031738281,Common Hackberry,Greenup_doy,late_winter_prcp
209.5151515151515,107.92720031738281,Common Hackberry,Greenup_doy,late_winter_prcp
218.3030303030303,107.92720031738281,Common Hackberry,Greenup_doy,late_winter_prcp
227.09090909090907,107.92720031738281,Common Hackberry,Greenup_doy,late_winter_prcp
235.87878787878788,107.92720031738281,Common Hackberry,Greenup_doy,late_winter_prcp
244.66666666666666,107.92720031738281,Common Hackberry,Greenup_doy,late_winter_prcp
253.45454545454544,107.92720031738281,Common Hackberry,Greenup_doy,late_winter_prcp
262.24242424242425,107.92720031738281,Common Hackberry,Greenup_doy,late_winter_prcp
271.030303030303,107.92720031738281,Common Hackberry,Greenup_doy,late_winter_prcp
279.8181818181818,107.92720031738281,Common Hackberry,Greenup_doy,late_winter_prcp
288.6060606060606,107.92720031738281,Common Hackberry,Greenup_doy,late_winter_prcp
297.3939393939394,107.92720031738281,Common Hackberry,Greenup_doy,late_winter_prcp
306.18181818181813,107.92720031738281,Common Hackberry,Greenup_doy,late_winter_prcp
314.969696969697,107.92720031738281,Common Hackberry,Greenup_doy,late_winter_prcp
323.75757575757575,107.92720031738281,Common Hackberry,Greenup_doy,late_winter_prcp
332.5454545454545,103.50354766845703,Common Hackberry,Greenup_doy,late_winter_prcp
341.3333333333333,103.50354766845703,Common Hackberry,Greenup_doy,late_winter_prcp
